ID,Severity,Time,Lat,Lng,City,State,Temperature(F),Humidity(%),Visibility(mi),Wind_Speed(mph),Weather_Condition
A-1039562,2,3/7/2019 7:47,41.522839,-81.60482,Cleveland,OH,21.9,75,10,10.4,Overcast
A-1039694,2,3/7/2019 7:30,41.446579,-81.819679,Cleveland,OH,23,72,10,6.9,Overcast
A-1039699,2,3/7/2019 8:05,41.447048,-81.720284,Cleveland,OH,23,72,10,6.9,Overcast
A-1039706,2,3/7/2019 11:12,41.440762,-81.705513,Cleveland,OH,25,60,8,11.5,Overcast
A-1041984,2,3/8/2019 6:56,41.479664,-81.65197,Cleveland,OH,19.9,71,9,9.2,Clear
A-1041985,2,3/8/2019 6:43,41.498913,-81.672379,Cleveland,OH,19.9,71,9,9.2,Clear
A-1041989,2,3/8/2019 7:58,41.577431,-81.549942,Cleveland,OH,19.4,74,10,5.8,Overcast
A-1041990,2,3/8/2019 8:35,41.514591,-81.452141,Cleveland,OH,24.8,69,10,8.1,Overcast
A-1042117,2,3/8/2019 8:06,41.493881,-81.683731,Cleveland,OH,21.9,68,8,3.5,Overcast
A-1042124,2,3/8/2019 14:30,41.457401,-81.783089,Cleveland,OH,36,52,10,9.2,Overcast
A-1045666,2,3/11/2019 8:46,41.508461,-81.644447,Cleveland,OH,33.1,66,10,13.8,Clear
A-1045770,2,3/11/2019 6:48,41.41864,-81.734444,Cleveland,OH,33.1,72,10,13.8,Overcast
A-1047634,2,3/12/2019 11:18,41.50127,-81.678787,Cleveland,OH,30,64,10,3.5,Overcast
A-1047764,2,3/12/2019 7:44,41.470558,-81.737854,Cleveland,OH,28.9,72,10,10.4,Overcast
A-1049733,2,3/13/2019 7:23,41.471916,-81.621513,Cleveland,OH,37.9,45,10,13.8,Overcast
A-1049738,2,3/13/2019 8:56,41.410648,-81.58519,Cleveland,OH,39.9,40,10,15,Overcast
A-1049852,2,3/13/2019 6:52,41.423969,-81.780228,Cleveland,OH,37.9,48,10,8.1,Overcast
A-1049853,2,3/13/2019 7:11,41.401054,-81.83989,Cleveland,OH,37.9,48,10,8.1,Overcast
A-1052029,2,3/14/2019 7:38,41.500389,-81.651741,Cleveland,OH,57.9,37,10,20.7,Overcast
A-1052032,2,3/14/2019 8:18,41.514271,-81.611992,Cleveland,OH,57.9,37,10,20.7,Overcast
A-1052183,3,3/14/2019 8:46,41.422104,-81.73436,Cleveland,OH,60.1,39,10,16.1,Overcast
A-1052185,2,3/14/2019 10:20,41.461788,-81.700546,Cleveland,OH,55.9,60,6,18.4,Rain
A-1054056,2,3/15/2019 6:29,41.519871,-81.445793,Cleveland,OH,46.4,66,10,18.4,Overcast
A-1054059,2,3/15/2019 7:38,41.50552,-81.617073,Cleveland,OH,46.9,66,10,16.1,Overcast
A-1054062,2,3/15/2019 8:13,41.44516,-81.621368,Cleveland,OH,46.9,66,10,15,Overcast
A-1054196,2,3/15/2019 7:11,41.355492,-81.819313,Cleveland,OH,46.9,68,10,16.1,Overcast
A-1054213,3,3/15/2019 18:18,41.419147,-81.813637,Cleveland,OH,41,73,10,21.9,Overcast
A-1056733,3,3/17/2019 5:07,41.494991,-81.679588,Cleveland,OH,30.9,67,10,9.2,Overcast
A-1057474,2,3/18/2019 18:09,41.431568,-81.564812,Cleveland,OH,36,73,8,8.1,Clear
A-1059510,2,3/19/2019 7:34,41.531227,-81.650726,Cleveland,OH,30,66,10,8.1,Clear
A-1059514,2,3/19/2019 8:29,41.530064,-81.652283,Cleveland,OH,34,64,10,6.9,Overcast
A-1059657,2,3/19/2019 9:57,41.447041,-81.717842,Cleveland,OH,35.1,67,10,4.6,Overcast
A-1061855,2,3/20/2019 7:06,41.355492,-81.819313,Cleveland,OH,32,69,10,8.1,Overcast
A-1061863,2,3/20/2019 7:55,41.485115,-81.745903,Cleveland,OH,36,52,10,12.7,Clear
A-1064213,2,3/21/2019 8:53,41.459129,-81.633171,Cleveland,OH,43,86,5,3.5,Overcast
A-1064373,2,3/21/2019 8:38,41.466602,-81.692863,Cleveland,OH,43,86,5,3.5,Overcast
A-1064376,2,3/21/2019 8:47,41.494343,-81.685501,Cleveland,OH,43,86,5,3.5,Overcast
A-1066705,2,3/22/2019 6:50,41.499722,-81.624573,Cleveland,OH,37.9,76,10,15,Overcast
A-1066706,3,3/22/2019 6:54,41.502708,-81.669739,Cleveland,OH,37.9,76,10,15,Overcast
A-1066712,2,3/22/2019 8:20,41.501041,-81.62458,Cleveland,OH,37,82,4,21.9,Rain
A-1066838,3,3/22/2019 16:39,41.47401,-81.699203,Cleveland,OH,36,79,10,13.8,Overcast
A-1070487,2,3/25/2019 5:30,41.46352,-81.621468,Cleveland,OH,36,76,10,23,Clear
A-1070495,2,3/25/2019 11:04,41.488171,-81.633392,Cleveland,OH,35.1,70,10,21.9,Overcast
A-1070503,2,3/25/2019 15:12,41.53038,-81.561958,Cleveland,OH,37.4,48,20,17.3,Overcast
A-1070509,2,3/25/2019 17:21,41.501579,-81.651756,Cleveland,OH,36,59,10,18.4,Clear
A-1070598,2,3/25/2019 7:26,41.404888,-81.744217,Cleveland,OH,35.1,82,10,17.3,Overcast
A-1070618,2,3/25/2019 11:37,41.454231,-81.783386,Cleveland,OH,37.9,60,10,20.7,Overcast
A-1072606,2,3/26/2019 8:23,41.501579,-81.651756,Cleveland,OH,32,64,10,16.1,Overcast
A-1072610,2,3/26/2019 11:41,41.501381,-81.526611,Cleveland,OH,37.4,45,10,11.5,Clear
A-1074896,3,3/27/2019 6:54,41.540279,-81.629997,Cleveland,OH,28.9,47,10,3.5,Clear
A-1074898,2,3/27/2019 7:27,41.539413,-81.630196,Cleveland,OH,28.9,43,10,3.5,Clear
A-1077167,2,3/28/2019 5:26,41.500839,-81.438438,Cleveland,OH,44.6,37,20,9.2,Overcast
A-1077172,3,3/28/2019 7:39,41.501549,-81.671028,Cleveland,OH,46,37,10,11.5,Clear
A-1077174,2,3/28/2019 7:42,41.577431,-81.549942,Cleveland,OH,46.4,37,20,10.4,Overcast
A-1077176,2,3/28/2019 8:04,41.440151,-81.564789,Cleveland,OH,46,37,10,11.5,Clear
A-1077292,2,3/28/2019 8:05,41.420479,-81.7798,Cleveland,OH,46.9,39,10,10.4,Overcast
A-1077318,3,3/28/2019 18:29,41.465706,-81.693039,Cleveland,OH,64,29,10,13.8,Overcast
A-1079395,2,3/29/2019 8:34,41.49992,-81.666893,Cleveland,OH,37.9,93,2,10.4,Rain
A-1079493,2,3/29/2019 5:11,41.44017,-81.77607,Cleveland,OH,50,89,3,5.8,Rain
A-1079495,2,3/29/2019 5:22,41.437481,-81.779877,Cleveland,OH,45,90,3,10.4,Rain
A-1082325,2,3/31/2019 7:41,41.475471,-81.727592,Cleveland,OH,30,82,5,17.3,Snow
A-1082326,3,3/31/2019 8:24,41.42194,-81.824242,Cleveland,OH,28.9,82,4,15,Snow
A-1082327,2,3/31/2019 8:41,41.491241,-81.707283,Cleveland,OH,30,79,5,20.7,Snow
A-1082330,3,3/31/2019 15:29,41.425762,-81.761848,Cleveland,OH,30,66,5,16.1,Snow
A-1083073,2,2/28/2019 8:46,41.55587,-81.55172,Cleveland,OH,21.2,74,10,3.5,Clear
A-1083076,2,2/28/2019 10:05,41.478271,-81.635399,Cleveland,OH,21.9,72,10,3.5,Overcast
A-1083190,2,2/28/2019 8:20,41.466698,-81.768318,Cleveland,OH,19.9,78,9,3.5,Overcast
A-1083191,2,2/28/2019 8:20,41.466698,-81.768318,Cleveland,OH,19.9,78,9,3.5,Overcast
A-1083192,2,2/28/2019 8:38,41.423641,-81.72316,Cleveland,OH,21.9,72,10,3.5,Overcast
A-1085383,2,3/1/2019 5:19,41.508659,-81.599342,Cleveland,OH,21.9,72,10,4.6,Clear
A-1085391,3,3/1/2019 7:59,41.495132,-81.677628,Cleveland,OH,21.9,72,10,6.9,Clear
A-1085559,2,3/1/2019 7:19,41.452969,-81.801361,Cleveland,OH,19.9,85,10,4.6,Overcast
A-1085566,2,3/1/2019 7:47,41.422546,-81.8451,Cleveland,OH,21.9,82,10,5.8,Overcast
A-1088548,2,1/31/2019 5:30,41.425102,-81.579185,Cleveland,OH,-2,63,10,10.4,Clear
A-1088549,2,1/31/2019 5:45,41.503719,-81.612984,Cleveland,OH,-2,63,10,10.4,Clear
A-1088550,2,1/31/2019 5:49,41.575779,-81.56321,Cleveland,OH,-5.8,77,10,11.5,Clear
A-1088662,3,1/31/2019 4:11,41.471741,-81.692207,Cleveland,OH,-2,66,10,15,Clear
A-1088663,2,1/31/2019 4:29,41.493614,-81.683914,Cleveland,OH,-2,63,10,16.1,Clear
A-1088665,2,1/31/2019 5:06,41.486309,-81.717697,Cleveland,OH,-2,63,10,16.1,Clear
A-1088683,2,1/31/2019 8:47,41.469292,-81.7994,Cleveland,OH,-0.9,57,10,16.1,Clear
A-1091175,2,2/1/2019 7:15,41.531227,-81.650726,Cleveland,OH,9,77,3,3.5,Snow
A-1091178,2,2/1/2019 7:21,41.47538,-81.583939,Cleveland,OH,9,77,3,3.5,Snow
A-1091188,2,2/1/2019 7:43,41.519081,-81.654343,Cleveland,OH,10,73,2,4.6,Snow
A-1091204,2,2/1/2019 8:51,41.472988,-81.651413,Cleveland,OH,10,76,1.5,4.6,Snow
A-1091219,3,2/1/2019 15:38,41.432747,-81.50238,Cleveland,OH,14,64,10,6.9,Clear
A-1091479,2,2/1/2019 7:05,41.465599,-81.770607,Cleveland,OH,9,77,2.5,3.5,Snow
A-1091487,3,2/1/2019 7:27,41.422104,-81.73436,Cleveland,OH,9,77,2.5,4.6,Snow
A-1091492,2,2/1/2019 7:51,41.466698,-81.768318,Cleveland,OH,9,77,2.5,4.6,Snow
A-1091496,2,2/1/2019 8:07,41.456062,-81.691078,Cleveland,OH,10,73,2,3.5,Snow
A-1091500,2,2/1/2019 8:21,41.461231,-81.770882,Cleveland,OH,9,80,3,3.5,Snow
A-1091505,2,2/1/2019 8:43,41.469753,-81.709518,Cleveland,OH,10,76,1.2,3.5,Snow
A-1091516,3,2/1/2019 10:16,41.493614,-81.683914,Cleveland,OH,10.9,73,4,3.5,Snow
A-1091534,3,2/1/2019 15:38,41.466698,-81.768318,Cleveland,OH,17.1,65,10,5.8,Overcast
A-1095383,3,2/4/2019 4:02,41.479301,-81.665428,Cleveland,OH,46.9,66,10,13.8,Clear
A-1095389,2,2/4/2019 7:02,41.439209,-81.650047,Cleveland,OH,46,68,10,13.8,Overcast
A-1095400,3,2/4/2019 11:38,41.518028,-81.674721,Cleveland,OH,61,54,10,15,Clear
A-1095545,2,2/4/2019 7:46,41.466919,-81.71328,Cleveland,OH,46.9,68,10,10.4,Overcast
A-1098079,2,2/5/2019 7:32,41.501579,-81.651756,Cleveland,OH,37,93,6,8.1,Overcast
A-1098082,2,2/5/2019 8:02,41.477032,-81.620872,Cleveland,OH,37,93,6,8.1,Overcast
A-1098083,2,2/5/2019 8:03,41.48283,-81.617821,Cleveland,OH,37,93,6,8.1,Overcast
A-1098218,2,2/5/2019 6:52,41.456783,-81.701027,Cleveland,OH,37.9,93,8,15,Overcast
A-1098220,2,2/5/2019 7:00,41.477493,-81.692993,Cleveland,OH,37.9,93,8,15,Overcast
A-1098222,3,2/5/2019 7:17,41.371193,-81.820953,Cleveland,OH,43,89,10,11.5,Overcast
A-1098230,2,2/5/2019 8:40,41.4445,-81.703178,Cleveland,OH,36,93,6,4.6,Overcast
A-1098231,2,2/5/2019 8:45,41.473873,-81.696037,Cleveland,OH,36,93,6,4.6,Overcast
A-1100643,2,2/6/2019 4:01,41.495132,-81.677628,Cleveland,OH,37.9,89,9,12.7,Overcast
A-1100649,2,2/6/2019 6:56,41.454727,-81.656982,Cleveland,OH,42.1,89,5,10.4,Rain
A-1100807,2,2/6/2019 4:19,41.378151,-81.766876,Cleveland,OH,39.9,89,9,9.2,Overcast
A-1100826,2,2/6/2019 7:34,41.48119,-81.711052,Cleveland,OH,43,93,3,13.8,Rain
A-1100827,2,2/6/2019 7:43,41.423019,-81.72316,Cleveland,OH,43,93,3,13.8,Rain
A-1103296,2,2/7/2019 4:12,41.48283,-81.617821,Cleveland,OH,32,100,1,4.6,Fog
A-1103312,2,2/7/2019 10:33,41.501282,-81.560623,Cleveland,OH,46.4,93,10,4.6,Overcast
A-1103323,3,2/7/2019 17:33,41.50301,-81.4767,Cleveland,OH,55.4,94,6,9.2,Rain
A-1103460,2,2/7/2019 6:49,41.46394,-81.758698,Cleveland,OH,37,93,8,3.5,Overcast
A-1103477,2,2/7/2019 13:04,41.458988,-81.712418,Cleveland,OH,36,93,4,10.4,Overcast
A-1103484,3,2/7/2019 15:39,41.470558,-81.737854,Cleveland,OH,46,93,3,8.1,Rain
A-1105994,2,2/8/2019 6:54,41.498913,-81.672379,Cleveland,OH,24.1,62,10,25.3,Overcast
A-1105996,3,2/8/2019 7:44,41.50301,-81.4767,Cleveland,OH,21.2,68,10,23,Overcast
A-1105998,2,2/8/2019 8:16,41.556999,-81.550133,Cleveland,OH,19.4,74,6,18.4,Snow
A-1108959,2,2/10/2019 7:26,41.543171,-81.568657,Cleveland,OH,17.6,73,20,8.1,Overcast
A-1109847,2,2/11/2019 4:02,41.46439,-81.580109,Cleveland,OH,30.9,89,7,3.5,Snow
A-1109848,2,2/11/2019 4:49,41.505531,-81.627121,Cleveland,OH,30.9,89,3,4.6,Snow
A-1109861,2,2/11/2019 7:05,41.443371,-81.62442,Cleveland,OH,30.9,89,2,4.6,Snow
A-1109866,2,2/11/2019 7:26,41.410568,-81.623009,Cleveland,OH,30.9,89,2,4.6,Snow
A-1109871,2,2/11/2019 8:07,41.501579,-81.651756,Cleveland,OH,30.9,89,2,5.8,Overcast
A-1112701,3,2/12/2019 6:21,41.479664,-81.65197,Cleveland,OH,35.1,89,5,10.4,Rain
A-1112705,2,2/12/2019 7:05,41.518501,-81.611427,Cleveland,OH,36,86,6,8.1,Rain
A-1112706,2,2/12/2019 7:06,41.560261,-81.575508,Cleveland,OH,33.8,87,4,10.4,Rain
A-1112717,2,2/12/2019 10:32,41.45533,-81.638939,Cleveland,OH,39,86,7,19.6,Rain
A-1112890,2,2/12/2019 6:25,41.469292,-81.7994,Cleveland,OH,36,86,5,12.7,Rain
A-1112909,2,2/12/2019 7:41,41.40683,-81.834869,Cleveland,OH,36,89,10,15,Rain
A-1112910,2,2/12/2019 7:41,41.456738,-81.701241,Cleveland,OH,36,86,8,12.7,Rain
A-1112911,2,2/12/2019 7:42,41.50132,-81.687714,Cleveland,OH,36,86,8,12.7,Rain
A-1112918,2,2/12/2019 8:23,41.47488,-81.715561,Cleveland,OH,36,86,8,12.7,Rain
A-1115662,3,2/13/2019 6:55,41.424789,-81.562164,Cleveland,OH,25,75,4,28.8,Snow
A-1115666,3,2/13/2019 7:15,41.439209,-81.650047,Cleveland,OH,25,78,1.5,20.7,Snow
A-1115669,2,2/13/2019 7:54,41.465111,-81.588654,Cleveland,OH,24.1,71,2,28.8,Snow
A-1115679,2,2/13/2019 11:09,41.49992,-81.666893,Cleveland,OH,26.1,69,9,27.6,Snow
A-1115888,2,2/13/2019 5:49,41.469292,-81.7994,Cleveland,OH,26.1,81,2,26.5,Snow
A-1115890,2,2/13/2019 5:59,41.464111,-81.722313,Cleveland,OH,28,66,10,27.6,Overcast
A-1118239,2,2/14/2019 5:07,41.449108,-81.581818,Cleveland,OH,28,72,10,8.1,Clear
A-1118244,2,2/14/2019 6:25,41.51651,-81.675407,Cleveland,OH,28,72,10,10.4,Overcast
A-1118247,2,2/14/2019 7:03,41.492416,-81.678123,Cleveland,OH,28,72,10,10.4,Overcast
A-1118248,2,2/14/2019 7:04,41.531227,-81.650726,Cleveland,OH,28,72,10,10.4,Overcast
A-1118251,3,2/14/2019 7:12,41.538849,-81.632881,Cleveland,OH,28,72,10,10.4,Overcast
A-1118258,3,2/14/2019 7:52,41.469772,-81.659683,Cleveland,OH,28.9,69,10,12.7,Overcast
A-1118265,2,2/14/2019 8:29,41.568146,-81.573959,Cleveland,OH,28.4,74,10,12.7,Overcast
A-1118434,2,2/14/2019 5:59,41.459129,-81.693817,Cleveland,OH,27,75,10,10.4,Clear
A-1118437,2,2/14/2019 6:22,41.473969,-81.699501,Cleveland,OH,27,75,10,10.4,Clear
A-1118443,2,2/14/2019 8:08,41.422546,-81.8451,Cleveland,OH,28,75,10,11.5,Overcast
A-1118445,2,2/14/2019 9:56,41.456791,-81.691383,Cleveland,OH,33.1,61,10,21.9,Overcast
A-1120994,2,2/15/2019 5:02,41.559929,-81.566963,Cleveland,OH,41,76,10,20.7,Overcast
A-1120998,2,2/15/2019 8:32,41.482101,-81.628838,Cleveland,OH,36,79,7,19.6,Overcast
A-1121106,2,2/15/2019 8:47,41.45314,-81.767891,Cleveland,OH,37,73,10,21.9,Overcast
A-1124022,3,2/17/2019 15:53,41.371193,-81.820953,Cleveland,OH,28.9,89,1.8,11.5,Snow
A-1125007,2,2/18/2019 17:38,41.498859,-81.675232,Cleveland,OH,23,81,7,5.8,Overcast
A-1127033,3,2/19/2019 6:41,41.422134,-81.644264,Cleveland,OH,17.1,77,10,8.1,Clear
A-1127041,3,2/19/2019 8:12,41.53923,-81.630943,Cleveland,OH,17.1,77,10,10.4,Clear
A-1127044,3,2/19/2019 9:11,41.577431,-81.549942,Cleveland,OH,17.6,79,20,9.2,Overcast
A-1127045,3,2/19/2019 9:21,41.539413,-81.630196,Cleveland,OH,19.9,71,10,11.5,Clear
A-1127047,3,2/19/2019 9:31,41.569427,-81.571075,Cleveland,OH,17.6,79,20,9.2,Overcast
A-1127048,3,2/19/2019 10:36,41.479534,-81.662689,Cleveland,OH,27,66,10,3.5,Clear
A-1127200,3,2/19/2019 7:37,41.474163,-81.710587,Cleveland,OH,17.1,77,10,10.4,Clear
A-1127201,3,2/19/2019 7:42,41.475025,-81.688171,Cleveland,OH,17.1,77,10,10.4,Clear
A-1127203,3,2/19/2019 7:44,41.495029,-81.680359,Cleveland,OH,17.1,77,10,10.4,Clear
A-1127217,2,2/19/2019 8:51,41.455818,-81.713776,Cleveland,OH,19.9,71,10,11.5,Clear
A-1127219,2,2/19/2019 10:37,41.460922,-81.69413,Cleveland,OH,27,66,10,3.5,Clear
A-1129687,3,2/20/2019 7:12,41.482761,-81.692055,Cleveland,OH,30.9,50,10,6.9,Overcast
A-1132139,2,2/21/2019 7:28,41.483257,-81.583885,Cleveland,OH,36,67,10,17.3,Overcast
A-1132254,2,2/21/2019 6:55,41.384521,-81.73465,Cleveland,OH,35.1,76,10,9.2,Overcast
A-1134627,2,2/22/2019 8:18,41.48175,-81.609787,Cleveland,OH,30,79,7,6.9,Clear
A-1134734,2,2/22/2019 6:07,41.45071,-81.701736,Cleveland,OH,30.9,79,10,6.9,Clear
A-1138113,2,2/25/2019 5:04,41.521011,-81.622742,Cleveland,OH,25,69,6,31.1,Snow
A-1138120,2,2/25/2019 10:32,41.515171,-81.570892,Cleveland,OH,21.2,68,7,16.1,Snow
A-1140277,2,2/26/2019 8:22,41.56744,-81.55687,Cleveland,OH,17.6,93,6,5.8,Snow
A-1140388,3,2/26/2019 6:27,41.471046,-81.692734,Cleveland,OH,21,78,6,8.1,Snow
A-1140389,2,2/26/2019 6:28,41.493614,-81.683914,Cleveland,OH,21,78,6,8.1,Snow
A-1140392,2,2/26/2019 7:12,41.466698,-81.768318,Cleveland,OH,21,81,5,8.1,Snow
A-1140396,2,2/26/2019 7:21,41.484623,-81.691582,Cleveland,OH,19.9,85,3,11.5,Snow
A-1140399,2,2/26/2019 7:40,41.42194,-81.824242,Cleveland,OH,21.2,80,4,8.1,Snow
A-1140401,2,2/26/2019 7:41,41.418831,-81.848518,Cleveland,OH,21.2,80,4,8.1,Snow
A-1140404,2,2/26/2019 7:51,41.444874,-81.776115,Cleveland,OH,21,81,5,8.1,Snow
A-1140407,3,2/26/2019 7:57,41.465836,-81.697731,Cleveland,OH,19.9,81,4,9.2,Snow
A-1140411,2,2/26/2019 8:03,41.466698,-81.768318,Cleveland,OH,21,81,5,8.1,Snow
A-1140413,2,2/26/2019 8:10,41.420185,-81.831345,Cleveland,OH,21,81,5,8.1,Snow
A-1140415,2,2/26/2019 8:24,41.469292,-81.7994,Cleveland,OH,21,81,8,8.1,Snow
A-1142752,2,2/27/2019 6:55,41.539413,-81.630196,Cleveland,OH,24.1,57,10,9.2,Overcast
A-1142755,2,2/27/2019 7:20,41.55114,-81.603386,Cleveland,OH,24.1,57,10,9.2,Overcast
A-1148270,2,1/3/2019 7:24,41.498913,-81.672379,Cleveland,OH,30.9,69,10,16.1,Overcast
A-1148271,2,1/3/2019 7:35,41.454727,-81.656982,Cleveland,OH,30.9,69,10,16.1,Overcast
A-1148272,2,1/3/2019 7:47,41.494686,-81.67865,Cleveland,OH,30.9,69,10,16.1,Overcast
A-1148360,2,1/3/2019 4:10,41.423969,-81.780228,Cleveland,OH,32,75,10,13.8,Overcast
A-1148370,2,1/3/2019 7:49,41.355492,-81.819313,Cleveland,OH,30.9,76,10,8.1,Overcast
A-1148374,3,1/3/2019 8:14,41.47414,-81.699089,Cleveland,OH,30.9,69,10,16.1,Overcast
A-1150579,2,1/4/2019 4:06,41.479534,-81.662689,Cleveland,OH,35.1,70,10,9.2,Clear
A-1150580,2,1/4/2019 4:09,41.45668,-81.636932,Cleveland,OH,35.1,70,10,9.2,Clear
A-1150673,2,1/4/2019 6:32,41.503139,-81.681618,Cleveland,OH,36,67,10,11.5,Clear
A-1150675,2,1/4/2019 6:44,41.503262,-81.680389,Cleveland,OH,36,67,10,11.5,Clear
A-1154729,2,1/7/2019 6:44,41.431129,-81.600723,Cleveland,OH,34,67,10,8.1,Rain
A-1154731,2,1/7/2019 6:58,41.498913,-81.672379,Cleveland,OH,34,67,10,8.1,Rain
A-1154736,2,1/7/2019 8:09,41.470482,-81.614433,Cleveland,OH,35.1,64,10,5.8,Overcast
A-1154739,2,1/7/2019 8:28,41.531227,-81.650726,Cleveland,OH,34,67,10,13.8,Overcast
A-1154740,2,1/7/2019 8:30,41.518127,-81.675301,Cleveland,OH,34,67,10,13.8,Overcast
A-1154741,3,1/7/2019 8:57,41.538452,-81.63868,Cleveland,OH,34,67,10,13.8,Overcast
A-1154746,2,1/7/2019 11:39,41.440151,-81.564789,Cleveland,OH,39,46,10,15,Overcast
A-1154747,2,1/7/2019 11:58,41.490864,-81.669312,Cleveland,OH,39,46,10,15,Overcast
A-1154748,2,1/7/2019 12:26,41.469429,-81.609352,Cleveland,OH,42.1,41,10,25.3,Overcast
A-1154853,2,1/7/2019 7:05,41.434071,-81.838158,Cleveland,OH,34,70,10,10.4,Overcast
A-1154854,2,1/7/2019 7:07,41.48674,-81.764618,Cleveland,OH,34,67,10,8.1,Rain
A-1154868,2,1/7/2019 8:18,41.468868,-81.753242,Cleveland,OH,34,70,10,9.2,Overcast
A-1154875,2,1/7/2019 16:15,41.467739,-81.751007,Cleveland,OH,48,44,10,24.2,Overcast
A-1157195,3,1/8/2019 6:50,41.539413,-81.630196,Cleveland,OH,54,72,10,13.8,Overcast
A-1157197,3,1/8/2019 7:19,41.439209,-81.650047,Cleveland,OH,54,72,10,13.8,Overcast
A-1157199,2,1/8/2019 7:40,41.58522,-81.531502,Cleveland,OH,51.8,82,10,8.1,Overcast
A-1157205,3,1/8/2019 8:29,41.424789,-81.562164,Cleveland,OH,53.1,80,7,12.7,Thunderstorm
A-1157336,2,1/8/2019 7:25,41.456062,-81.691078,Cleveland,OH,53.1,77,10,11.5,Overcast
A-1157338,2,1/8/2019 7:26,41.493614,-81.683914,Cleveland,OH,53.1,77,10,11.5,Overcast
A-1157341,2,1/8/2019 7:48,41.457561,-81.727707,Cleveland,OH,53.1,77,10,11.5,Overcast
A-1157342,3,1/8/2019 7:46,41.47488,-81.715561,Cleveland,OH,53.1,77,10,11.5,Overcast
A-1159594,3,1/9/2019 7:08,41.531227,-81.650726,Cleveland,OH,32,73,7,25.3,Snow
A-1159602,2,1/9/2019 7:44,41.439209,-81.650047,Cleveland,OH,32,73,9,25.3,Snow
A-1159604,2,1/9/2019 8:11,41.44532,-81.597313,Cleveland,OH,32,73,10,28.8,Overcast
A-1159609,2,1/9/2019 8:47,41.533749,-81.594299,Cleveland,OH,30.9,72,8,27.6,Snow
A-1161988,2,1/10/2019 5:35,41.545609,-81.589989,Cleveland,OH,23,74,4,10.4,Snow
A-1161994,2,1/10/2019 7:39,41.463409,-81.633308,Cleveland,OH,26.1,63,2.5,25.3,Snow
A-1162000,2,1/10/2019 8:55,41.48283,-81.617821,Cleveland,OH,25,66,4,23,Snow
A-1162106,3,1/10/2019 8:00,41.47488,-81.715561,Cleveland,OH,26.1,63,3,24.2,Snow
A-1162108,2,1/10/2019 8:06,41.451031,-81.711014,Cleveland,OH,26.1,63,3,24.2,Snow
A-1162111,2,1/10/2019 8:36,41.494434,-81.685303,Cleveland,OH,25,72,3,23,Snow
A-1162117,2,1/10/2019 9:57,41.433838,-81.682426,Cleveland,OH,25,66,7,21.9,Snow
A-1162124,3,1/10/2019 19:20,41.422546,-81.8451,Cleveland,OH,26.6,64,9,10.4,Snow
A-1164307,2,1/11/2019 8:10,41.505611,-81.657356,Cleveland,OH,26.1,63,10,10.4,Overcast
A-1166411,3,1/12/2019 8:21,41.411556,-81.61541,Cleveland,OH,26.1,63,10,4.6,Clear
A-1166508,3,1/12/2019 14:03,41.446201,-81.740265,Cleveland,OH,30.9,54,10,6.9,Overcast
A-1167212,3,1/13/2019 13:02,41.479534,-81.662689,Cleveland,OH,30.9,69,10,20.7,Clear
A-1167963,2,1/14/2019 6:46,41.416214,-81.595062,Cleveland,OH,27,69,10,3.5,Overcast
A-1167984,2,1/14/2019 8:55,41.490864,-81.669312,Cleveland,OH,28.9,72,10,5.8,Overcast
A-1168129,2,1/14/2019 7:00,41.493614,-81.683914,Cleveland,OH,27,69,10,3.5,Overcast
A-1170485,2,1/15/2019 8:13,41.483631,-81.651543,Cleveland,OH,25,72,6,12.7,Haze
A-1170494,3,1/15/2019 12:19,41.411556,-81.61541,Cleveland,OH,24.1,75,4,10.4,Haze
A-1170652,2,1/15/2019 5:09,41.48275,-81.717697,Cleveland,OH,25,75,9,9.2,Overcast
A-1170653,2,1/15/2019 5:16,41.476879,-81.71769,Cleveland,OH,25,75,9,9.2,Overcast
A-1170661,3,1/15/2019 7:13,41.422104,-81.73436,Cleveland,OH,24.1,77,8,9.2,Overcast
A-1170675,2,1/15/2019 7:45,41.423088,-81.874626,Cleveland,OH,23,81,7,9.2,Overcast
A-1170681,2,1/15/2019 8:04,41.42054,-81.798965,Cleveland,OH,23,81,7,9.2,Overcast
A-1170687,2,1/15/2019 8:19,41.474007,-81.699402,Cleveland,OH,25,72,6,12.7,Haze
A-1170697,2,1/15/2019 8:37,41.493614,-81.683914,Cleveland,OH,24.1,77,6,15,Haze
A-1173049,2,1/16/2019 4:05,41.451698,-81.650978,Cleveland,OH,30.9,82,10,29.9,Overcast
A-1173050,2,1/16/2019 4:11,41.425102,-81.579185,Cleveland,OH,30.9,82,10,29.9,Overcast
A-1173052,2,1/16/2019 5:30,41.500141,-81.633499,Cleveland,OH,30,82,10,20.7,Overcast
A-1173057,2,1/16/2019 6:04,41.509739,-81.625,Cleveland,OH,30,82,10,17.3,Overcast
A-1173068,2,1/16/2019 7:49,41.51255,-81.572243,Cleveland,OH,28.4,93,7,12.7,Overcast
A-1173073,3,1/16/2019 8:28,41.55114,-81.603386,Cleveland,OH,30.9,82,10,15,Overcast
A-1173253,2,1/16/2019 4:32,41.419472,-81.684143,Cleveland,OH,30,82,10,27.6,Overcast
A-1173279,2,1/16/2019 7:46,41.447041,-81.717842,Cleveland,OH,30.9,85,9,13.8,Freezing Rain
